timestamp,agent,agentAction,sender,receivers,performative,conversationId,content
2025-03-06 12:23:34.386,Truck2,SEND,Truck2,,REFUSE,CNP-1741274614348,hay que abrir DOP para ver info
2025-03-06 12:23:34.387,Truck7,SEND,Truck7,,REFUSE,CNP-1741274614348,hay que abrir DOP para ver info
2025-03-06 12:23:34.387,PA03,RECEIVE,Truck2,sin receivers,REFUSE,CNP-1741274614348,
2025-03-06 12:23:34.388,PA03,RECEIVE,Truck7,sin receivers,REFUSE,CNP-1741274614348,
2025-03-06 12:23:34.392,Truck2,SEND,Truck2,,REFUSE,CNP-1741274614350,hay que abrir DOP para ver info
2025-03-06 12:23:34.394,Truck2,SEND,Truck2,,REFUSE,CNP-1741274614348,hay que abrir DOP para ver info
2025-03-06 12:23:34.396,Truck7,SEND,Truck7,,REFUSE,CNP-1741274614350,hay que abrir DOP para ver info
2025-03-06 12:23:34.399,PA02,RECEIVE,Truck2,sin receivers,REFUSE,CNP-1741274614350,
2025-03-06 12:23:34.400,Truck2,SEND,Truck2,,REFUSE,CNP-1741274614350,hay que abrir DOP para ver info
2025-03-06 12:23:34.401,Truck7,SEND,Truck7,,REFUSE,CNP-1741274614350,hay que abrir DOP para ver info
2025-03-06 12:23:34.402,PA05,RECEIVE,Truck7,sin receivers,REFUSE,CNP-1741274614350,
2025-03-06 12:23:34.402,PA04,RECEIVE,Truck2,sin receivers,REFUSE,CNP-1741274614348,
2025-03-06 12:23:34.403,PA05,RECEIVE,Truck2,sin receivers,REFUSE,CNP-1741274614350,
2025-03-06 12:23:34.405,Truck7,SEND,Truck7,,REFUSE,CNP-1741274614348,hay que abrir DOP para ver info
2025-03-06 12:23:34.406,Truck2,SEND,Truck2,,REFUSE,CNP-1741274614345,hay que abrir DOP para ver info
2025-03-06 12:23:34.406,PA01,RECEIVE,Truck2,sin receivers,REFUSE,CNP-1741274614345,
2025-03-06 12:23:34.406,Truck7,SEND,Truck7,,REFUSE,CNP-1741274614345,hay que abrir DOP para ver info
2025-03-06 12:23:34.409,PA02,RECEIVE,Truck7,sin receivers,REFUSE,CNP-1741274614350,
2025-03-06 12:23:34.410,PA01,RECEIVE,Truck7,sin receivers,REFUSE,CNP-1741274614345,
2025-03-06 12:23:34.412,PA04,RECEIVE,Truck7,sin receivers,REFUSE,CNP-1741274614348,
2025-03-06 12:23:34.421,PA02,SEND,PA02, Truck0 Truck3 Truck4 Truck1 Truck6 Truck5 Truck14 Truck10 Truck11 Truck9 Truck12 Truck13,REJECT-PROPOSAL,CNP-1741274614350,hora de inicio ofertada por pala 0:0:0
2025-03-06 12:23:34.422,Truck3,RECEIVE,PA02,sin receivers,REJECT-PROPOSAL,CNP-1741274614350,hay que abrir DOP para ver info
2025-03-06 12:23:34.422,Truck6,RECEIVE,PA02,sin receivers,REJECT-PROPOSAL,CNP-1741274614350,hay que abrir DOP para ver info
2025-03-06 12:23:34.422,Truck12,RECEIVE,PA02,sin receivers,REJECT-PROPOSAL,CNP-1741274614350,hay que abrir DOP para ver info
2025-03-06 12:23:34.422,Truck13,RECEIVE,PA02,sin receivers,REJECT-PROPOSAL,CNP-1741274614350,hay que abrir DOP para ver info
2025-03-06 12:23:34.422,Truck11,RECEIVE,PA02,sin receivers,REJECT-PROPOSAL,CNP-1741274614350,hay que abrir DOP para ver info
2025-03-06 12:23:34.423,Truck9,RECEIVE,PA02,sin receivers,REJECT-PROPOSAL,CNP-1741274614350,hay que abrir DOP para ver info
2025-03-06 12:23:34.423,Truck10,RECEIVE,PA02,sin receivers,REJECT-PROPOSAL,CNP-1741274614350,hay que abrir DOP para ver info
2025-03-06 12:23:34.423,Truck14,RECEIVE,PA02,sin receivers,REJECT-PROPOSAL,CNP-1741274614350,hay que abrir DOP para ver info
2025-03-06 12:23:34.423,Truck1,RECEIVE,PA02,sin receivers,REJECT-PROPOSAL,CNP-1741274614350,hay que abrir DOP para ver info
2025-03-06 12:23:34.423,Truck5,RECEIVE,PA02,sin receivers,REJECT-PROPOSAL,CNP-1741274614350,hay que abrir DOP para ver info
2025-03-06 12:23:34.423,Truck0,RECEIVE,PA02,sin receivers,REJECT-PROPOSAL,CNP-1741274614350,hay que abrir DOP para ver info
2025-03-06 12:23:34.423,Truck4,RECEIVE,PA02,sin receivers,REJECT-PROPOSAL,CNP-1741274614350,hay que abrir DOP para ver info
2025-03-06 12:23:34.423,PA03,SEND,PA03, Truck14 Truck4 Truck9 Truck6 Truck3 Truck8 Truck0 Truck13 Truck1 Truck12 Truck11 Truck10,REJECT-PROPOSAL,CNP-1741274614348,hora de inicio ofertada por pala 0:0:0
2025-03-06 12:23:34.424,Truck9,RECEIVE,PA03,sin receivers,REJECT-PROPOSAL,CNP-1741274614348,hay que abrir DOP para ver info
2025-03-06 12:23:34.424,Truck3,RECEIVE,PA03,sin receivers,REJECT-PROPOSAL,CNP-1741274614348,hay que abrir DOP para ver info
2025-03-06 12:23:34.424,Truck11,RECEIVE,PA03,sin receivers,REJECT-PROPOSAL,CNP-1741274614348,hay que abrir DOP para ver info
2025-03-06 12:23:34.424,Truck12,RECEIVE,PA03,sin receivers,REJECT-PROPOSAL,CNP-1741274614348,hay que abrir DOP para ver info
2025-03-06 12:23:34.425,Truck10,RECEIVE,PA03,sin receivers,REJECT-PROPOSAL,CNP-1741274614348,hay que abrir DOP para ver info
2025-03-06 12:23:34.425,Truck1,RECEIVE,PA03,sin receivers,REJECT-PROPOSAL,CNP-1741274614348,hay que abrir DOP para ver info
2025-03-06 12:23:34.425,Truck13,RECEIVE,PA03,sin receivers,REJECT-PROPOSAL,CNP-1741274614348,hay que abrir DOP para ver info
2025-03-06 12:23:34.425,Truck0,RECEIVE,PA03,sin receivers,REJECT-PROPOSAL,CNP-1741274614348,hay que abrir DOP para ver info
2025-03-06 12:23:34.425,Truck6,RECEIVE,PA03,sin receivers,REJECT-PROPOSAL,CNP-1741274614348,hay que abrir DOP para ver info
2025-03-06 12:23:34.425,Truck14,RECEIVE,PA03,sin receivers,REJECT-PROPOSAL,CNP-1741274614348,hay que abrir DOP para ver info
2025-03-06 12:23:34.425,Truck4,RECEIVE,PA03,sin receivers,REJECT-PROPOSAL,CNP-1741274614348,hay que abrir DOP para ver info
2025-03-06 12:23:34.426,PA05,SEND,PA05, Truck9 Truck14 Truck4 Truck12 Truck11 Truck0 Truck10 Truck8 Truck13 Truck5 Truck6 Truck3,REJECT-PROPOSAL,CNP-1741274614350,hora de inicio ofertada por pala 0:0:0
2025-03-06 12:23:34.426,PA01,SEND,PA01, Truck14 Truck0 Truck9 Truck4 Truck12 Truck13 Truck6 Truck5 Truck10 Truck11 Truck3 Truck8,REJECT-PROPOSAL,CNP-1741274614345,hora de inicio ofertada por pala 0:0:0
2025-03-06 12:23:34.426,PA04,SEND,PA04, Truck14 Truck0 Truck13 Truck9 Truck4 Truck3 Truck11 Truck10 Truck1 Truck12 Truck6 Truck8,REJECT-PROPOSAL,CNP-1741274614348,hora de inicio ofertada por pala 0:0:0
2025-03-06 12:23:34.427,Truck4,RECEIVE,PA05,sin receivers,REJECT-PROPOSAL,CNP-1741274614350,hay que abrir DOP para ver info
2025-03-06 12:23:34.427,Truck0,RECEIVE,PA05,sin receivers,REJECT-PROPOSAL,CNP-1741274614350,hay que abrir DOP para ver info
2025-03-06 12:23:34.427,Truck6,RECEIVE,PA01,sin receivers,REJECT-PROPOSAL,CNP-1741274614345,hay que abrir DOP para ver info
2025-03-06 12:23:34.427,Truck12,RECEIVE,PA05,sin receivers,REJECT-PROPOSAL,CNP-1741274614350,hay que abrir DOP para ver info
2025-03-06 12:23:34.427,Truck13,RECEIVE,PA01,sin receivers,REJECT-PROPOSAL,CNP-1741274614345,hay que abrir DOP para ver info
2025-03-06 12:23:34.427,Truck14,RECEIVE,PA05,sin receivers,REJECT-PROPOSAL,CNP-1741274614350,hay que abrir DOP para ver info
2025-03-06 12:23:34.427,Truck11,RECEIVE,PA05,sin receivers,REJECT-PROPOSAL,CNP-1741274614350,hay que abrir DOP para ver info
2025-03-06 12:23:34.428,Truck9,RECEIVE,PA05,sin receivers,REJECT-PROPOSAL,CNP-1741274614350,hay que abrir DOP para ver info
2025-03-06 12:23:34.428,Truck11,RECEIVE,PA01,sin receivers,REJECT-PROPOSAL,CNP-1741274614345,hay que abrir DOP para ver info
2025-03-06 12:23:34.428,Truck14,RECEIVE,PA01,sin receivers,REJECT-PROPOSAL,CNP-1741274614345,hay que abrir DOP para ver info
2025-03-06 12:23:34.428,Truck13,RECEIVE,PA05,sin receivers,REJECT-PROPOSAL,CNP-1741274614350,hay que abrir DOP para ver info
2025-03-06 12:23:34.428,Truck12,RECEIVE,PA01,sin receivers,REJECT-PROPOSAL,CNP-1741274614345,hay que abrir DOP para ver info
2025-03-06 12:23:34.428,Truck6,RECEIVE,PA05,sin receivers,REJECT-PROPOSAL,CNP-1741274614350,hay que abrir DOP para ver info
2025-03-06 12:23:34.428,Truck0,RECEIVE,PA01,sin receivers,REJECT-PROPOSAL,CNP-1741274614345,hay que abrir DOP para ver info
2025-03-06 12:23:34.428,Truck4,RECEIVE,PA01,sin receivers,REJECT-PROPOSAL,CNP-1741274614345,hay que abrir DOP para ver info
2025-03-06 12:23:34.429,Truck10,RECEIVE,PA01,sin receivers,REJECT-PROPOSAL,CNP-1741274614345,hay que abrir DOP para ver info
2025-03-06 12:23:34.429,Truck3,RECEIVE,PA01,sin receivers,REJECT-PROPOSAL,CNP-1741274614345,hay que abrir DOP para ver info
2025-03-06 12:23:34.429,Truck10,RECEIVE,PA05,sin receivers,REJECT-PROPOSAL,CNP-1741274614350,hay que abrir DOP para ver info
2025-03-06 12:23:34.429,Truck4,RECEIVE,PA04,sin receivers,REJECT-PROPOSAL,CNP-1741274614348,hay que abrir DOP para ver info
2025-03-06 12:23:34.429,Truck0,RECEIVE,PA04,sin receivers,REJECT-PROPOSAL,CNP-1741274614348,hay que abrir DOP para ver info
2025-03-06 12:23:34.429,Truck6,RECEIVE,PA04,sin receivers,REJECT-PROPOSAL,CNP-1741274614348,hay que abrir DOP para ver info
2025-03-06 12:23:34.430,Truck8,RECEIVE,PA03,sin receivers,REJECT-PROPOSAL,CNP-1741274614348,hay que abrir DOP para ver info
2025-03-06 12:23:34.430,Truck12,RECEIVE,PA04,sin receivers,REJECT-PROPOSAL,CNP-1741274614348,hay que abrir DOP para ver info
2025-03-06 12:23:34.430,Truck13,RECEIVE,PA04,sin receivers,REJECT-PROPOSAL,CNP-1741274614348,hay que abrir DOP para ver info
2025-03-06 12:23:34.430,Truck14,RECEIVE,PA04,sin receivers,REJECT-PROPOSAL,CNP-1741274614348,hay que abrir DOP para ver info
2025-03-06 12:23:34.430,Truck11,RECEIVE,PA04,sin receivers,REJECT-PROPOSAL,CNP-1741274614348,hay que abrir DOP para ver info
2025-03-06 12:23:34.430,Truck9,RECEIVE,PA01,sin receivers,REJECT-PROPOSAL,CNP-1741274614345,hay que abrir DOP para ver info
2025-03-06 12:23:34.430,Truck9,RECEIVE,PA04,sin receivers,REJECT-PROPOSAL,CNP-1741274614348,hay que abrir DOP para ver info
2025-03-06 12:23:34.431,Truck8,RECEIVE,PA01,sin receivers,REJECT-PROPOSAL,CNP-1741274614345,hay que abrir DOP para ver info
2025-03-06 12:23:34.431,Truck10,RECEIVE,PA04,sin receivers,REJECT-PROPOSAL,CNP-1741274614348,hay que abrir DOP para ver info
2025-03-06 12:23:34.431,Truck3,RECEIVE,PA05,sin receivers,REJECT-PROPOSAL,CNP-1741274614350,hay que abrir DOP para ver info
2025-03-06 12:23:34.431,Truck5,RECEIVE,PA01,sin receivers,REJECT-PROPOSAL,CNP-1741274614345,hay que abrir DOP para ver info
2025-03-06 12:23:34.431,Truck8,RECEIVE,PA05,sin receivers,REJECT-PROPOSAL,CNP-1741274614350,hay que abrir DOP para ver info
2025-03-06 12:23:34.431,Truck1,RECEIVE,PA04,sin receivers,REJECT-PROPOSAL,CNP-1741274614348,hay que abrir DOP para ver info
2025-03-06 12:23:34.432,Truck8,RECEIVE,PA04,sin receivers,REJECT-PROPOSAL,CNP-1741274614348,hay que abrir DOP para ver info
2025-03-06 12:23:34.432,Truck5,RECEIVE,PA05,sin receivers,REJECT-PROPOSAL,CNP-1741274614350,hay que abrir DOP para ver info
2025-03-06 12:23:34.432,Truck3,RECEIVE,PA04,sin receivers,REJECT-PROPOSAL,CNP-1741274614348,hay que abrir DOP para ver info
2025-03-06 12:23:36.391,Truck1,SEND,Truck1,,REFUSE,CNP-1741274616379,hay que abrir DOP para ver info
2025-03-06 12:23:36.394,Truck2,SEND,Truck2,,REFUSE,CNP-1741274616379,hay que abrir DOP para ver info
2025-03-06 12:23:36.395,Truck8,SEND,Truck8,,REFUSE,CNP-1741274616379,hay que abrir DOP para ver info
2025-03-06 12:23:36.396,Truck5,SEND,Truck5,,REFUSE,CNP-1741274616379,hay que abrir DOP para ver info
2025-03-06 12:23:36.397,Truck1,SEND,Truck1,,REFUSE,CNP-1741274616379,hay que abrir DOP para ver info
2025-03-06 12:23:36.398,PA03,RECEIVE,Truck1,sin receivers,REFUSE,CNP-1741274616379,
2025-03-06 12:23:36.398,Truck2,SEND,Truck2,,REFUSE,CNP-1741274616379,hay que abrir DOP para ver info
2025-03-06 12:23:36.399,PA05,RECEIVE,Truck1,sin receivers,REFUSE,CNP-1741274616379,
2025-03-06 12:23:36.399,Truck8,SEND,Truck8,,REFUSE,CNP-1741274616379,hay que abrir DOP para ver info
2025-03-06 12:23:36.400,Truck2,SEND,Truck2,,REFUSE,CNP-1741274616380,hay que abrir DOP para ver info
2025-03-06 12:23:36.400,Truck5,SEND,Truck5,,REFUSE,CNP-1741274616379,hay que abrir DOP para ver info
2025-03-06 12:23:36.401,Truck7,SEND,Truck7,,REFUSE,CNP-1741274616379,hay que abrir DOP para ver info
2025-03-06 12:23:36.402,Truck1,SEND,Truck1,,REFUSE,CNP-1741274616380,hay que abrir DOP para ver info
2025-03-06 12:23:36.402,PA03,RECEIVE,Truck2,sin receivers,REFUSE,CNP-1741274616379,
2025-03-06 12:23:36.402,PA03,RECEIVE,Truck8,sin receivers,REFUSE,CNP-1741274616379,
2025-03-06 12:23:36.403,PA03,RECEIVE,Truck5,sin receivers,REFUSE,CNP-1741274616379,
2025-03-06 12:23:36.403,PA02,RECEIVE,Truck2,sin receivers,REFUSE,CNP-1741274616380,
2025-03-06 12:23:36.405,Truck8,SEND,Truck8,,REFUSE,CNP-1741274616380,hay que abrir DOP para ver info
2025-03-06 12:23:36.406,Truck2,SEND,Truck2,,REFUSE,CNP-1741274616383,hay que abrir DOP para ver info
2025-03-06 12:23:36.406,Truck5,SEND,Truck5,,REFUSE,CNP-1741274616380,hay que abrir DOP para ver info
2025-03-06 12:23:36.406,Truck7,SEND,Truck7,,REFUSE,CNP-1741274616379,hay que abrir DOP para ver info
2025-03-06 12:23:36.407,Truck2,SEND,Truck2,,REFUSE,CNP-1741274616385,hay que abrir DOP para ver info
2025-03-06 12:23:36.407,PA02,RECEIVE,Truck1,sin receivers,REFUSE,CNP-1741274616380,
2025-03-06 12:23:36.407,PA01,RECEIVE,Truck2,sin receivers,REFUSE,CNP-1741274616385,
2025-03-06 12:23:36.407,Truck1,SEND,Truck1,,REFUSE,CNP-1741274616383,hay que abrir DOP para ver info
2025-03-06 12:23:36.408,Truck7,SEND,Truck7,,REFUSE,CNP-1741274616380,hay que abrir DOP para ver info
2025-03-06 12:23:36.408,PA04,RECEIVE,Truck2,sin receivers,REFUSE,CNP-1741274616383,
2025-03-06 12:23:36.410,PA05,RECEIVE,Truck2,sin receivers,REFUSE,CNP-1741274616379,
2025-03-06 12:23:36.411,Truck8,SEND,Truck8,,REFUSE,CNP-1741274616383,hay que abrir DOP para ver info
2025-03-06 12:23:36.411,PA04,RECEIVE,Truck1,sin receivers,REFUSE,CNP-1741274616383,
2025-03-06 12:23:36.412,Truck5,SEND,Truck5,,REFUSE,CNP-1741274616383,hay que abrir DOP para ver info
2025-03-06 12:23:36.413,Truck5,SEND,Truck5,,REFUSE,CNP-1741274616385,hay que abrir DOP para ver info
2025-03-06 12:23:36.413,Truck1,SEND,Truck1,,REFUSE,CNP-1741274616385,hay que abrir DOP para ver info
2025-03-06 12:23:36.414,Truck8,SEND,Truck8,,REFUSE,CNP-1741274616385,hay que abrir DOP para ver info
2025-03-06 12:23:36.414,PA04,RECEIVE,Truck8,sin receivers,REFUSE,CNP-1741274616383,
2025-03-06 12:23:36.415,PA03,RECEIVE,Truck7,sin receivers,REFUSE,CNP-1741274616379,
2025-03-06 12:23:36.415,PA04,RECEIVE,Truck5,sin receivers,REFUSE,CNP-1741274616383,
2025-03-06 12:23:36.415,PA01,RECEIVE,Truck5,sin receivers,REFUSE,CNP-1741274616385,
2025-03-06 12:23:36.416,Truck7,SEND,Truck7,,REFUSE,CNP-1741274616383,hay que abrir DOP para ver info
2025-03-06 12:23:36.416,PA02,RECEIVE,Truck8,sin receivers,REFUSE,CNP-1741274616380,
2025-03-06 12:23:36.416,PA01,RECEIVE,Truck1,sin receivers,REFUSE,CNP-1741274616385,
2025-03-06 12:23:36.417,PA05,RECEIVE,Truck8,sin receivers,REFUSE,CNP-1741274616379,
2025-03-06 12:23:36.417,PA01,RECEIVE,Truck8,sin receivers,REFUSE,CNP-1741274616385,
2025-03-06 12:23:36.418,Truck7,SEND,Truck7,,REFUSE,CNP-1741274616385,hay que abrir DOP para ver info
2025-03-06 12:23:36.418,PA02,RECEIVE,Truck5,sin receivers,REFUSE,CNP-1741274616380,
2025-03-06 12:23:36.418,PA02,RECEIVE,Truck7,sin receivers,REFUSE,CNP-1741274616380,
2025-03-06 12:23:36.419,PA05,RECEIVE,Truck5,sin receivers,REFUSE,CNP-1741274616379,
2025-03-06 12:23:36.419,PA04,RECEIVE,Truck7,sin receivers,REFUSE,CNP-1741274616383,
2025-03-06 12:23:36.420,PA01,RECEIVE,Truck7,sin receivers,REFUSE,CNP-1741274616385,
2025-03-06 12:23:36.420,PA05,RECEIVE,Truck7,sin receivers,REFUSE,CNP-1741274616379,
2025-03-06 12:23:36.421,PA04,SEND,PA04, Truck3 Truck12 Truck11 Truck0 Truck6 Truck13 Truck10 Truck9 Truck14,REJECT-PROPOSAL,CNP-1741274616383,hora de inicio ofertada por pala 0:1:0
2025-03-06 12:23:36.421,Truck12,RECEIVE,PA04,sin receivers,REJECT-PROPOSAL,CNP-1741274616383,hay que abrir DOP para ver info
2025-03-06 12:23:36.421,PA03,SEND,PA03, Truck3 Truck6 Truck11 Truck12 Truck13 Truck10 Truck9 Truck14,REJECT-PROPOSAL,CNP-1741274616379,hora de inicio ofertada por pala 0:34:28
2025-03-06 12:23:36.422,Truck9,RECEIVE,PA04,sin receivers,REJECT-PROPOSAL,CNP-1741274616383,hay que abrir DOP para ver info
2025-03-06 12:23:36.422,Truck9,RECEIVE,PA03,sin receivers,REJECT-PROPOSAL,CNP-1741274616379,hay que abrir DOP para ver info
2025-03-06 12:23:36.422,Truck10,RECEIVE,PA04,sin receivers,REJECT-PROPOSAL,CNP-1741274616383,hay que abrir DOP para ver info
2025-03-06 12:23:36.422,PA01,SEND,PA01, Truck3 Truck4 Truck11 Truck0 Truck14 Truck13 Truck10 Truck6 Truck9,REJECT-PROPOSAL,CNP-1741274616385,hora de inicio ofertada por pala 0:1:46
2025-03-06 12:23:36.422,Truck13,RECEIVE,PA04,sin receivers,REJECT-PROPOSAL,CNP-1741274616383,hay que abrir DOP para ver info
2025-03-06 12:23:36.422,Truck6,RECEIVE,PA04,sin receivers,REJECT-PROPOSAL,CNP-1741274616383,hay que abrir DOP para ver info
2025-03-06 12:23:36.423,Truck14,RECEIVE,PA04,sin receivers,REJECT-PROPOSAL,CNP-1741274616383,hay que abrir DOP para ver info
2025-03-06 12:23:36.423,Truck11,RECEIVE,PA04,sin receivers,REJECT-PROPOSAL,CNP-1741274616383,hay que abrir DOP para ver info
2025-03-06 12:23:36.423,PA02,SEND,PA02, Truck3 Truck4 Truck0 Truck11 Truck6 Truck13 Truck9 Truck14 Truck10,REJECT-PROPOSAL,CNP-1741274616380,hora de inicio ofertada por pala 0:2:34
2025-03-06 12:23:36.423,Truck3,RECEIVE,PA04,sin receivers,REJECT-PROPOSAL,CNP-1741274616383,hay que abrir DOP para ver info
2025-03-06 12:23:36.423,Truck11,RECEIVE,PA03,sin receivers,REJECT-PROPOSAL,CNP-1741274616379,hay que abrir DOP para ver info
2025-03-06 12:23:36.423,Truck14,RECEIVE,PA03,sin receivers,REJECT-PROPOSAL,CNP-1741274616379,hay que abrir DOP para ver info
2025-03-06 12:23:36.423,Truck9,RECEIVE,PA01,sin receivers,REJECT-PROPOSAL,CNP-1741274616385,hay que abrir DOP para ver info
2025-03-06 12:23:36.423,Truck6,RECEIVE,PA03,sin receivers,REJECT-PROPOSAL,CNP-1741274616379,hay que abrir DOP para ver info
2025-03-06 12:23:36.424,Truck13,RECEIVE,PA03,sin receivers,REJECT-PROPOSAL,CNP-1741274616379,hay que abrir DOP para ver info
2025-03-06 12:23:36.424,Truck10,RECEIVE,PA03,sin receivers,REJECT-PROPOSAL,CNP-1741274616379,hay que abrir DOP para ver info
2025-03-06 12:23:36.424,PA05,SEND,PA05, Truck11 Truck3 Truck13 Truck14 Truck4 Truck10 Truck9 Truck0 Truck6,REJECT-PROPOSAL,CNP-1741274616379,hora de inicio ofertada por pala 0:1:0
2025-03-06 12:23:36.424,Truck0,RECEIVE,PA04,sin receivers,REJECT-PROPOSAL,CNP-1741274616383,hay que abrir DOP para ver info
2025-03-06 12:23:36.424,Truck10,RECEIVE,PA01,sin receivers,REJECT-PROPOSAL,CNP-1741274616385,hay que abrir DOP para ver info
2025-03-06 12:23:36.424,Truck4,RECEIVE,PA01,sin receivers,REJECT-PROPOSAL,CNP-1741274616385,hay que abrir DOP para ver info
2025-03-06 12:23:36.424,Truck13,RECEIVE,PA01,sin receivers,REJECT-PROPOSAL,CNP-1741274616385,hay que abrir DOP para ver info
2025-03-06 12:23:36.424,Truck6,RECEIVE,PA01,sin receivers,REJECT-PROPOSAL,CNP-1741274616385,hay que abrir DOP para ver info
2025-03-06 12:23:36.424,Truck9,RECEIVE,PA02,sin receivers,REJECT-PROPOSAL,CNP-1741274616380,hay que abrir DOP para ver info
2025-03-06 12:23:36.424,Truck14,RECEIVE,PA01,sin receivers,REJECT-PROPOSAL,CNP-1741274616385,hay que abrir DOP para ver info
2025-03-06 12:23:36.425,Truck11,RECEIVE,PA01,sin receivers,REJECT-PROPOSAL,CNP-1741274616385,hay que abrir DOP para ver info
2025-03-06 12:23:36.425,Truck3,RECEIVE,PA03,sin receivers,REJECT-PROPOSAL,CNP-1741274616379,hay que abrir DOP para ver info
2025-03-06 12:23:36.425,Truck11,RECEIVE,PA02,sin receivers,REJECT-PROPOSAL,CNP-1741274616380,hay que abrir DOP para ver info
2025-03-06 12:23:36.425,Truck14,RECEIVE,PA02,sin receivers,REJECT-PROPOSAL,CNP-1741274616380,hay que abrir DOP para ver info
2025-03-06 12:23:36.425,Truck12,RECEIVE,PA03,sin receivers,REJECT-PROPOSAL,CNP-1741274616379,hay que abrir DOP para ver info
2025-03-06 12:23:36.425,Truck9,RECEIVE,PA05,sin receivers,REJECT-PROPOSAL,CNP-1741274616379,hay que abrir DOP para ver info
2025-03-06 12:23:36.425,Truck6,RECEIVE,PA02,sin receivers,REJECT-PROPOSAL,CNP-1741274616380,hay que abrir DOP para ver info
2025-03-06 12:23:36.425,Truck13,RECEIVE,PA02,sin receivers,REJECT-PROPOSAL,CNP-1741274616380,hay que abrir DOP para ver info
2025-03-06 12:23:36.425,Truck4,RECEIVE,PA02,sin receivers,REJECT-PROPOSAL,CNP-1741274616380,hay que abrir DOP para ver info
2025-03-06 12:23:36.425,Truck10,RECEIVE,PA02,sin receivers,REJECT-PROPOSAL,CNP-1741274616380,hay que abrir DOP para ver info
2025-03-06 12:23:36.425,Truck0,RECEIVE,PA01,sin receivers,REJECT-PROPOSAL,CNP-1741274616385,hay que abrir DOP para ver info
2025-03-06 12:23:36.426,Truck10,RECEIVE,PA05,sin receivers,REJECT-PROPOSAL,CNP-1741274616379,hay que abrir DOP para ver info
2025-03-06 12:23:36.426,Truck4,RECEIVE,PA05,sin receivers,REJECT-PROPOSAL,CNP-1741274616379,hay que abrir DOP para ver info
2025-03-06 12:23:36.426,Truck13,RECEIVE,PA05,sin receivers,REJECT-PROPOSAL,CNP-1741274616379,hay que abrir DOP para ver info
2025-03-06 12:23:36.426,Truck6,RECEIVE,PA05,sin receivers,REJECT-PROPOSAL,CNP-1741274616379,hay que abrir DOP para ver info
2025-03-06 12:23:36.426,Truck14,RECEIVE,PA05,sin receivers,REJECT-PROPOSAL,CNP-1741274616379,hay que abrir DOP para ver info
2025-03-06 12:23:36.426,Truck11,RECEIVE,PA05,sin receivers,REJECT-PROPOSAL,CNP-1741274616379,hay que abrir DOP para ver info
2025-03-06 12:23:36.426,Truck3,RECEIVE,PA01,sin receivers,REJECT-PROPOSAL,CNP-1741274616385,hay que abrir DOP para ver info
2025-03-06 12:23:36.426,Truck3,RECEIVE,PA02,sin receivers,REJECT-PROPOSAL,CNP-1741274616380,hay que abrir DOP para ver info
2025-03-06 12:23:36.426,Truck0,RECEIVE,PA02,sin receivers,REJECT-PROPOSAL,CNP-1741274616380,hay que abrir DOP para ver info
2025-03-06 12:23:36.427,Truck3,RECEIVE,PA05,sin receivers,REJECT-PROPOSAL,CNP-1741274616379,hay que abrir DOP para ver info
2025-03-06 12:23:36.427,Truck0,RECEIVE,PA05,sin receivers,REJECT-PROPOSAL,CNP-1741274616379,hay que abrir DOP para ver info
2025-03-06 12:23:38.392,Truck0,SEND,Truck0,,REFUSE,CNP-1741274618383,hay que abrir DOP para ver info
2025-03-06 12:23:38.393,Truck2,SEND,Truck2,,REFUSE,CNP-1741274618383,hay que abrir DOP para ver info
2025-03-06 12:23:38.394,Truck4,SEND,Truck4,,REFUSE,CNP-1741274618383,hay que abrir DOP para ver info
2025-03-06 12:23:38.396,Truck7,SEND,Truck7,,REFUSE,CNP-1741274618383,hay que abrir DOP para ver info
2025-03-06 12:23:38.397,Truck12,SEND,Truck12,,REFUSE,CNP-1741274618383,hay que abrir DOP para ver info
2025-03-06 12:23:38.400,Truck2,SEND,Truck2,,REFUSE,CNP-1741274618385,hay que abrir DOP para ver info
2025-03-06 12:23:38.401,PA03,RECEIVE,Truck2,sin receivers,REFUSE,CNP-1741274618385,
2025-03-06 12:23:38.401,Truck8,SEND,Truck8,,REFUSE,CNP-1741274618383,hay que abrir DOP para ver info
2025-03-06 12:23:38.401,Truck5,SEND,Truck5,,REFUSE,CNP-1741274618383,hay que abrir DOP para ver info
2025-03-06 12:23:38.402,Truck12,SEND,Truck12,,REFUSE,CNP-1741274618385,hay que abrir DOP para ver info
2025-03-06 12:23:38.402,Truck2,SEND,Truck2,,REFUSE,CNP-1741274618398,hay que abrir DOP para ver info
2025-03-06 12:23:38.402,Truck0,SEND,Truck0,,REFUSE,CNP-1741274618385,hay que abrir DOP para ver info
2025-03-06 12:23:38.402,Truck8,SEND,Truck8,,REFUSE,CNP-1741274618385,hay que abrir DOP para ver info
2025-03-06 12:23:38.404,PA02,RECEIVE,Truck2,sin receivers,REFUSE,CNP-1741274618383,
2025-03-06 12:23:38.404,Truck7,SEND,Truck7,,REFUSE,CNP-1741274618385,hay que abrir DOP para ver info
2025-03-06 12:23:38.404,Truck1,SEND,Truck1,,REFUSE,CNP-1741274618383,hay que abrir DOP para ver info
2025-03-06 12:23:38.404,Truck8,SEND,Truck8,,REFUSE,CNP-1741274618398,hay que abrir DOP para ver info
