timestamp,agent,inicioNegociacion,finNegociacion,conversationId,content, duracion, ganador, refusesRecibidas, proposesRecibidas, informRecibidos, cancelRecibidos
2025-03-06 12:23:34.430,PA03,1741274614371,1741274614429,CNP-1741274614348,recibi inform. ganador acepto,58,Truck5,13,2,1,0
2025-03-06 12:23:34.430,PA01,1741274614371,1741274614430,CNP-1741274614345,recibi inform. ganador acepto,59,Truck1,13,2,1,0
2025-03-06 12:23:34.430,PA02,1741274614371,1741274614429,CNP-1741274614350,recibi inform. ganador acepto,58,Truck8,13,2,1,0
2025-03-06 12:23:34.431,PA05,1741274614371,1741274614431,CNP-1741274614350,recibi cancel,60,Truck1,13,2,0,1
2025-03-06 12:23:34.431,PA04,1741274614371,1741274614431,CNP-1741274614348,recibi cancel,60,Truck5,13,2,0,1
2025-03-06 12:23:36.422,PA03,1741274616381,1741274616422,CNP-1741274616379,recibi inform. ganador acepto,41,Truck0,10,5,1,0
2025-03-06 12:23:36.424,PA04,1741274616384,1741274616424,CNP-1741274616383,recibi inform. ganador acepto,40,Truck4,10,5,1,0
2025-03-06 12:23:36.425,PA02,1741274616381,1741274616425,CNP-1741274616380,recibi inform. ganador acepto,44,Truck12,10,5,1,0
2025-03-06 12:23:36.426,PA05,1741274616381,1741274616426,CNP-1741274616379,recibi cancel,45,Truck12,10,5,0,1
2025-03-06 12:23:36.427,PA01,1741274616385,1741274616427,CNP-1741274616385,recibi cancel,42,Truck12,10,5,0,1
2025-03-06 12:23:38.423,PA04,1741274618399,1741274618423,CNP-1741274618398,recibi inform. ganador acepto,24,Truck11,7,8,1,0
2025-03-06 12:23:38.423,PA02,1741274618385,1741274618423,CNP-1741274618383,recibi inform. ganador acepto,38,Truck14,7,8,1,0
2025-03-06 12:23:38.423,PA03,1741274618386,1741274618423,CNP-1741274618385,recibi inform. ganador acepto,37,Truck9,7,8,1,0
2025-03-06 12:23:38.424,PA01,1741274618400,1741274618424,CNP-1741274618398,recibi cancel,24,Truck14,7,8,0,1
2025-03-06 12:23:38.424,PA05,1741274618400,1741274618424,CNP-1741274618398,recibi cancel,24,Truck14,7,8,0,1
2025-03-06 12:23:40.429,PA02,1741274620392,1741274620429,CNP-1741274620390,recibi inform. ganador acepto,37,Truck6,4,11,1,0
2025-03-06 12:23:40.429,PA01,1741274620409,1741274620429,CNP-1741274620406,recibi cancel,20,Truck6,4,11,0,1
2025-03-06 12:23:40.430,PA03,1741274620392,1741274620430,CNP-1741274620391,recibi inform. ganador acepto,38,Truck10,4,11,1,0
2025-03-06 12:23:40.430,PA04,1741274620408,1741274620430,CNP-1741274620406,recibi cancel,22,Truck6,4,11,0,1
2025-03-06 12:23:40.431,PA05,1741274620409,1741274620431,CNP-1741274620406,recibi cancel,22,Truck6,4,11,0,1
2025-03-06 12:23:42.428,PA02,1741274622401,1741274622428,CNP-1741274622399,recibi inform. ganador acepto,27,Truck13,2,13,1,0
2025-03-06 12:23:42.428,PA05,1741274622414,1741274622428,CNP-1741274622414,recibi cancel,14,Truck13,2,13,0,1
2025-03-06 12:23:42.429,PA01,1741274622415,1741274622429,CNP-1741274622414,recibi cancel,14,Truck13,2,13,0,1
2025-03-06 12:23:42.430,PA03,1741274622401,1741274622430,CNP-1741274622399,recibi inform. ganador acepto,29,Truck8,4,11,1,0
2025-03-06 12:23:42.430,PA04,1741274622415,1741274622430,CNP-1741274622414,recibi inform. ganador acepto,15,Truck3,2,13,1,0
2025-03-06 12:23:44.439,PA02,1741274624408,1741274624438,CNP-1741274624407,No hubieron propuestas,30,null,0,15,0,0
2025-03-06 12:23:44.441,PA01,1741274624432,1741274624441,CNP-1741274624431,No hubieron propuestas,9,null,0,15,0,0
2025-03-06 12:23:44.441,PA05,1741274624435,1741274624441,CNP-1741274624431,No hubieron propuestas,6,null,0,15,0,0
2025-03-06 12:23:44.442,PA03,1741274624408,1741274624442,CNP-1741274624407,recibi inform. ganador acepto,34,Truck12,2,13,1,0
2025-03-06 12:23:44.442,PA04,1741274624433,1741274624442,CNP-1741274624432,recibi cancel,9,Truck12,2,13,0,1
2025-03-06 12:23:46.433,PA02,1741274626414,1741274626433,CNP-1741274626413,No hubieron propuestas,19,null,0,15,0,0
2025-03-06 12:23:46.439,PA03,1741274626414,1741274626439,CNP-1741274626413,recibi inform. ganador acepto,25,Truck6,1,14,1,0
2025-03-06 12:23:46.445,PA05,1741274626437,1741274626445,CNP-1741274626436,No hubieron propuestas,8,null,0,15,0,0
2025-03-06 12:23:46.448,PA04,1741274626437,1741274626446,CNP-1741274626435,recibi inform. ganador acepto,9,Truck13,1,14,1,0
2025-03-06 12:23:46.448,PA01,1741274626437,1741274626448,CNP-1741274626435,No hubieron propuestas,11,null,0,15,0,0
2025-03-06 12:23:48.452,PA02,1741274628419,1741274628452,CNP-1741274628418,No hubieron propuestas,33,null,0,15,0,0
2025-03-06 12:23:48.452,PA01,1741274628445,1741274628452,CNP-1741274628445,No hubieron propuestas,7,null,0,15,0,0
2025-03-06 12:23:48.452,PA03,1741274628419,1741274628452,CNP-1741274628418,No hubieron propuestas,33,null,0,15,0,0
2025-03-06 12:23:48.452,PA05,1741274628445,1741274628452,CNP-1741274628445,No hubieron propuestas,7,null,0,15,0,0
2025-03-06 12:23:48.452,PA04,1741274628443,1741274628452,CNP-1741274628443,No hubieron propuestas,9,null,0,15,0,0
2025-03-06 12:23:50.439,PA03,1741274630425,1741274630439,CNP-1741274630424,No hubieron propuestas,14,null,0,15,0,0
2025-03-06 12:23:50.439,PA02,1741274630425,1741274630439,CNP-1741274630424,No hubieron propuestas,14,null,0,15,0,0
2025-03-06 12:23:50.456,PA01,1741274630447,1741274630456,CNP-1741274630447,No hubieron propuestas,9,null,0,15,0,0
2025-03-06 12:23:50.456,PA04,1741274630445,1741274630456,CNP-1741274630445,No hubieron propuestas,11,null,0,15,0,0
2025-03-06 12:23:50.456,PA05,1741274630447,1741274630456,CNP-1741274630447,No hubieron propuestas,9,null,0,15,0,0
2025-03-06 12:23:52.443,PA03,1741274632432,1741274632443,CNP-1741274632430,No hubieron propuestas,11,null,0,15,0,0
2025-03-06 12:23:52.443,PA02,1741274632428,1741274632443,CNP-1741274632427,No hubieron propuestas,15,null,0,15,0,0
2025-03-06 12:23:52.454,PA01,1741274632449,1741274632454,CNP-1741274632449,No hubieron propuestas,5,null,0,15,0,0
2025-03-06 12:23:52.456,PA04,1741274632449,1741274632456,CNP-1741274632449,recibi inform. ganador acepto,7,Truck5,1,14,1,0
2025-03-06 12:23:52.456,PA05,1741274632454,1741274632456,CNP-1741274632454,No hubieron propuestas,2,null,0,15,0,0
2025-03-06 12:23:54.448,PA03,1741274634435,1741274634448,CNP-1741274634434,No hubieron propuestas,13,null,0,15,0,0
2025-03-06 12:23:54.448,PA02,1741274634432,1741274634448,CNP-1741274634431,No hubieron propuestas,16,null,0,15,0,0
2025-03-06 12:23:54.458,PA04,1741274634450,1741274634458,CNP-1741274634450,recibi inform. ganador acepto,8,Truck1,2,13,1,0
2025-03-06 12:23:54.458,PA05,1741274634455,1741274634458,CNP-1741274634455,No hubieron propuestas,3,null,0,15,0,0
2025-03-06 12:23:54.458,PA01,1741274634451,1741274634458,CNP-1741274634451,No hubieron propuestas,7,null,0,15,0,0
2025-03-06 12:23:56.447,PA03,1741274636437,1741274636446,CNP-1741274636436,No hubieron propuestas,9,null,0,15,0,0
2025-03-06 12:23:56.447,PA02,1741274636437,1741274636447,CNP-1741274636436,No hubieron propuestas,10,null,0,15,0,0
2025-03-06 12:23:56.465,PA05,1741274636460,1741274636465,CNP-1741274636460,No hubieron propuestas,5,null,0,15,0,0
2025-03-06 12:23:56.465,PA01,1741274636457,1741274636465,CNP-1741274636457,No hubieron propuestas,8,null,0,15,0,0
2025-03-06 12:23:56.466,PA04,1741274636452,1741274636466,CNP-1741274636452,recibi inform. ganador acepto,14,Truck4,2,13,1,0
2025-03-06 12:23:58.464,PA03,1741274638441,1741274638464,CNP-1741274638440,No hubieron propuestas,23,null,0,15,0,0
2025-03-06 12:23:58.465,PA02,1741274638445,1741274638465,CNP-1741274638445,No hubieron propuestas,20,null,0,15,0,0
2025-03-06 12:23:58.469,PA01,1741274638465,1741274638469,CNP-1741274638464,No hubieron propuestas,4,null,0,15,0,0
2025-03-06 12:23:58.470,PA05,1741274638465,1741274638470,CNP-1741274638465,No hubieron propuestas,5,null,0,15,0,0
2025-03-06 12:23:58.470,PA04,1741274638457,1741274638470,CNP-1741274638457,recibi inform. ganador acepto,13,Truck14,1,14,1,0
2025-03-06 12:24:00.456,PA02,1741274640449,1741274640456,CNP-1741274640449,No hubieron propuestas,7,null,0,15,0,0
2025-03-06 12:24:00.456,PA03,1741274640446,1741274640456,CNP-1741274640446,No hubieron propuestas,10,null,0,15,0,0
2025-03-06 12:24:00.464,PA04,1741274640461,1741274640464,CNP-1741274640461,No hubieron propuestas,3,null,0,15,0,0
2025-03-06 12:24:00.475,PA01,1741274640466,1741274640475,CNP-1741274640466,No hubieron propuestas,9,null,0,15,0,0
2025-03-06 12:24:00.475,PA05,1741274640472,1741274640475,CNP-1741274640472,No hubieron propuestas,3,null,0,15,0,0
2025-03-06 12:24:02.461,PA03,1741274642452,1741274642461,CNP-1741274642451,No hubieron propuestas,9,null,0,15,0,0
2025-03-06 12:24:02.461,PA02,1741274642452,1741274642461,CNP-1741274642451,No hubieron propuestas,9,null,0,15,0,0
2025-03-06 12:24:02.477,PA04,1741274642463,1741274642477,CNP-1741274642463,No hubieron propuestas,14,null,0,15,0,0
2025-03-06 12:24:02.478,PA05,1741274642474,1741274642478,CNP-1741274642474,No hubieron propuestas,4,null,0,15,0,0
2025-03-06 12:24:02.478,PA01,1741274642467,1741274642478,CNP-1741274642467,No hubieron propuestas,11,null,0,15,0,0
2025-03-06 12:24:04.487,PA03,1741274644459,1741274644487,CNP-1741274644458,No hubieron propuestas,28,null,0,15,0,0
2025-03-06 12:24:04.487,PA02,1741274644458,1741274644487,CNP-1741274644458,No hubieron propuestas,29,null,0,15,0,0
2025-03-06 12:24:04.488,PA04,1741274644466,1741274644488,CNP-1741274644466,No hubieron propuestas,22,null,0,15,0,0
2025-03-06 12:24:04.489,PA01,1741274644469,1741274644489,CNP-1741274644469,No hubieron propuestas,20,null,0,15,0,0
2025-03-06 12:24:04.489,PA05,1741274644480,1741274644489,CNP-1741274644480,No hubieron propuestas,9,null,0,15,0,0
2025-03-06 12:24:06.481,PA02,1741274646461,1741274646481,CNP-1741274646461,No hubieron propuestas,20,null,0,15,0,0
2025-03-06 12:24:06.481,PA03,1741274646461,1741274646481,CNP-1741274646461,No hubieron propuestas,20,null,0,15,0,0
2025-03-06 12:24:06.481,PA01,1741274646470,1741274646481,CNP-1741274646470,No hubieron propuestas,11,null,0,15,0,0
2025-03-06 12:24:06.481,PA04,1741274646477,1741274646481,CNP-1741274646477,No hubieron propuestas,4,null,0,15,0,0
2025-03-06 12:24:06.484,PA05,1741274646483,1741274646484,CNP-1741274646483,No hubieron propuestas,1,null,0,15,0,0
2025-03-06 12:24:08.488,PA01,1741274648473,1741274648488,CNP-1741274648472,No hubieron propuestas,15,null,0,15,0,0
2025-03-06 12:24:08.488,PA02,1741274648466,1741274648488,CNP-1741274648465,No hubieron propuestas,22,null,0,15,0,0
2025-03-06 12:24:08.488,PA05,1741274648484,1741274648488,CNP-1741274648484,No hubieron propuestas,4,null,0,15,0,0
2025-03-06 12:24:08.488,PA04,1741274648479,1741274648488,CNP-1741274648479,No hubieron propuestas,9,null,0,15,0,0
2025-03-06 12:24:08.488,PA03,1741274648466,1741274648488,CNP-1741274648465,No hubieron propuestas,22,null,0,15,0,0
2025-03-06 12:24:10.484,PA01,1741274650474,1741274650484,CNP-1741274650474,No hubieron propuestas,10,null,0,15,0,0
2025-03-06 12:24:10.484,PA02,1741274650470,1741274650484,CNP-1741274650469,No hubieron propuestas,14,null,0,15,0,0
2025-03-06 12:24:10.484,PA03,1741274650467,1741274650484,CNP-1741274650467,No hubieron propuestas,17,null,0,15,0,0
2025-03-06 12:24:10.485,PA04,1741274650482,1741274650485,CNP-1741274650482,No hubieron propuestas,3,null,0,15,0,0
2025-03-06 12:24:10.487,PA05,1741274650486,1741274650487,CNP-1741274650486,No hubieron propuestas,1,null,0,15,0,0
2025-03-06 12:24:12.493,PA03,1741274652474,1741274652493,CNP-1741274652474,No hubieron propuestas,19,null,0,15,0,0
2025-03-06 12:24:12.493,PA01,1741274652476,1741274652493,CNP-1741274652476,No hubieron propuestas,17,null,0,15,0,0
2025-03-06 12:24:12.493,PA05,1741274652488,1741274652493,CNP-1741274652488,No hubieron propuestas,5,null,0,15,0,0
2025-03-06 12:24:12.493,PA02,1741274652475,1741274652493,CNP-1741274652474,No hubieron propuestas,18,null,0,15,0,0
2025-03-06 12:24:12.493,PA04,1741274652485,1741274652493,CNP-1741274652485,No hubieron propuestas,8,null,0,15,0,0
2025-03-06 12:24:14.495,PA03,1741274654477,1741274654495,CNP-1741274654477,No hubieron propuestas,18,null,0,15,0,0
2025-03-06 12:24:14.495,PA02,1741274654477,1741274654495,CNP-1741274654477,No hubieron propuestas,18,null,0,15,0,0
2025-03-06 12:24:14.495,PA01,1741274654480,1741274654495,CNP-1741274654480,No hubieron propuestas,15,null,0,15,0,0
2025-03-06 12:24:14.495,PA04,1741274654490,1741274654495,CNP-1741274654490,No hubieron propuestas,5,null,0,15,0,0
2025-03-06 12:24:14.496,PA05,1741274654491,1741274654496,CNP-1741274654490,No hubieron propuestas,5,null,0,15,0,0
2025-03-06 12:24:16.498,PA02,1741274656481,1741274656498,CNP-1741274656480,No hubieron propuestas,17,null,0,15,0,0
2025-03-06 12:24:16.498,PA01,1741274656481,1741274656498,CNP-1741274656481,No hubieron propuestas,17,null,0,15,0,0
2025-03-06 12:24:16.498,PA04,1741274656492,1741274656498,CNP-1741274656492,No hubieron propuestas,6,null,0,15,0,0
2025-03-06 12:24:16.498,PA03,1741274656481,1741274656498,CNP-1741274656480,No hubieron propuestas,17,null,0,15,0,0
2025-03-06 12:24:16.498,PA05,1741274656494,1741274656498,CNP-1741274656494,No hubieron propuestas,4,null,0,15,0,0
2025-03-06 12:24:18.507,PA02,1741274658484,1741274658507,CNP-1741274658483,No hubieron propuestas,23,null,0,15,0,0
2025-03-06 12:24:18.507,PA03,1741274658486,1741274658507,CNP-1741274658486,No hubieron propuestas,21,null,0,15,0,0
2025-03-06 12:24:18.507,PA01,1741274658486,1741274658507,CNP-1741274658486,No hubieron propuestas,21,null,0,15,0,0
2025-03-06 12:24:18.507,PA05,1741274658502,1741274658507,CNP-1741274658502,No hubieron propuestas,5,null,0,15,0,0
2025-03-06 12:24:18.508,PA04,1741274658502,1741274658508,CNP-1741274658502,recibi inform. ganador acepto,6,Truck0,2,13,1,0
2025-03-06 12:24:20.498,PA02,1741274660489,1741274660498,CNP-1741274660488,No hubieron propuestas,9,null,0,15,0,0
2025-03-06 12:24:20.498,PA01,1741274660490,1741274660498,CNP-1741274660490,No hubieron propuestas,8,null,0,15,0,0
2025-03-06 12:24:20.498,PA03,1741274660490,1741274660498,CNP-1741274660490,No hubieron propuestas,8,null,0,15,0,0
2025-03-06 12:24:20.510,PA05,1741274660504,1741274660510,CNP-1741274660504,No hubieron propuestas,6,null,0,15,0,0
2025-03-06 12:24:20.510,PA04,1741274660504,1741274660510,CNP-1741274660504,recibi inform. ganador acepto,6,Truck11,1,14,1,0
2025-03-06 12:24:22.511,PA04,1741274662505,1741274662511,CNP-1741274662505,No hubieron propuestas,6,null,0,15,0,0
2025-03-06 12:24:22.511,PA02,1741274662492,1741274662511,CNP-1741274662491,No hubieron propuestas,19,null,0,15,0,0
2025-03-06 12:24:22.511,PA01,1741274662494,1741274662511,CNP-1741274662493,No hubieron propuestas,17,null,0,15,0,0
2025-03-06 12:24:22.512,PA03,1741274662495,1741274662512,CNP-1741274662493,No hubieron propuestas,17,null,0,15,0,0
2025-03-06 12:24:22.512,PA05,1741274662509,1741274662512,CNP-1741274662507,No hubieron propuestas,3,null,0,15,0,0
2025-03-06 12:24:24.510,PA02,1741274664496,1741274664510,CNP-1741274664495,No hubieron propuestas,14,null,0,15,0,0
2025-03-06 12:24:24.511,PA01,1741274664498,1741274664511,CNP-1741274664498,No hubieron propuestas,13,null,0,15,0,0
2025-03-06 12:24:24.513,PA03,1741274664499,1741274664513,CNP-1741274664498,No hubieron propuestas,14,null,0,15,0,0
2025-03-06 12:24:24.513,PA04,1741274664509,1741274664513,CNP-1741274664508,No hubieron propuestas,4,null,0,15,0,0
2025-03-06 12:24:24.513,PA05,1741274664510,1741274664513,CNP-1741274664510,No hubieron propuestas,3,null,0,15,0,0
2025-03-06 12:24:26.510,PA01,1741274666501,1741274666510,CNP-1741274666501,No hubieron propuestas,9,null,0,15,0,0
2025-03-06 12:24:26.510,PA02,1741274666499,1741274666510,CNP-1741274666498,No hubieron propuestas,11,null,0,15,0,0
2025-03-06 12:24:26.510,PA03,1741274666505,1741274666510,CNP-1741274666504,No hubieron propuestas,5,null,0,15,0,0
2025-03-06 12:24:26.516,PA05,1741274666513,1741274666516,CNP-1741274666513,No hubieron propuestas,3,null,0,15,0,0
2025-03-06 12:24:26.516,PA04,1741274666511,1741274666516,CNP-1741274666511,No hubieron propuestas,5,null,0,15,0,0
2025-03-06 12:24:28.512,PA01,1741274668503,1741274668512,CNP-1741274668503,No hubieron propuestas,9,null,0,15,0,0
2025-03-06 12:24:28.512,PA02,1741274668501,1741274668512,CNP-1741274668500,No hubieron propuestas,11,null,0,15,0,0
2025-03-06 12:24:28.512,PA03,1741274668507,1741274668512,CNP-1741274668507,No hubieron propuestas,5,null,0,15,0,0
2025-03-06 12:24:28.519,PA04,1741274668512,1741274668519,CNP-1741274668512,No hubieron propuestas,7,null,0,15,0,0
2025-03-06 12:24:28.520,PA05,1741274668516,1741274668520,CNP-1741274668515,No hubieron propuestas,4,null,0,15,0,0
2025-03-06 12:24:30.520,PA02,1741274670504,1741274670520,CNP-1741274670504,No hubieron propuestas,16,null,0,15,0,0
2025-03-06 12:24:30.520,PA03,1741274670508,1741274670520,CNP-1741274670508,No hubieron propuestas,12,null,0,15,0,0
2025-03-06 12:24:30.520,PA01,1741274670504,1741274670520,CNP-1741274670504,No hubieron propuestas,16,null,0,15,0,0
2025-03-06 12:24:30.520,PA04,1741274670513,1741274670520,CNP-1741274670513,No hubieron propuestas,7,null,0,15,0,0
2025-03-06 12:24:30.521,PA05,1741274670517,1741274670521,CNP-1741274670517,No hubieron propuestas,4,null,0,15,0,0
2025-03-06 12:24:32.531,PA02,1741274672510,1741274672531,CNP-1741274672510,No hubieron propuestas,21,null,0,15,0,0
2025-03-06 12:24:32.532,PA03,1741274672510,1741274672532,CNP-1741274672510,No hubieron propuestas,22,null,0,15,0,0
2025-03-06 12:24:32.532,PA05,1741274672519,1741274672532,CNP-1741274672519,No hubieron propuestas,13,null,0,15,0,0
2025-03-06 12:24:32.532,PA04,1741274672515,1741274672532,CNP-1741274672515,No hubieron propuestas,17,null,0,15,0,0
2025-03-06 12:24:32.532,PA01,1741274672508,1741274672532,CNP-1741274672507,No hubieron propuestas,24,null,0,15,0,0
2025-03-06 12:24:34.528,PA03,1741274674514,1741274674528,CNP-1741274674513,No hubieron propuestas,14,null,0,15,0,0
2025-03-06 12:24:34.529,PA01,1741274674514,1741274674528,CNP-1741274674513,No hubieron propuestas,14,null,0,15,0,0
2025-03-06 12:24:34.529,PA04,1741274674520,1741274674528,CNP-1741274674520,No hubieron propuestas,8,null,0,15,0,0
2025-03-06 12:24:34.529,PA02,1741274674514,1741274674529,CNP-1741274674513,No hubieron propuestas,15,null,0,15,0,0
2025-03-06 12:24:34.529,PA05,1741274674522,1741274674529,CNP-1741274674522,No hubieron propuestas,7,null,0,15,0,0
2025-03-06 12:24:36.532,PA02,1741274676516,1741274676532,CNP-1741274676516,No hubieron propuestas,16,null,0,15,0,0
2025-03-06 12:24:36.532,PA03,1741274676519,1741274676532,CNP-1741274676519,No hubieron propuestas,13,null,0,15,0,0
2025-03-06 12:24:36.533,PA04,1741274676523,1741274676533,CNP-1741274676523,No hubieron propuestas,10,null,0,15,0,0
2025-03-06 12:24:36.533,PA01,1741274676516,1741274676532,CNP-1741274676516,No hubieron propuestas,16,null,0,15,0,0
2025-03-06 12:24:36.533,PA05,1741274676525,1741274676532,CNP-1741274676525,No hubieron propuestas,7,null,0,15,0,0
2025-03-06 12:24:38.536,PA02,1741274678519,1741274678536,CNP-1741274678519,No hubieron propuestas,17,null,0,15,0,0
2025-03-06 12:24:38.536,PA03,1741274678525,1741274678536,CNP-1741274678524,No hubieron propuestas,11,null,0,15,0,0
2025-03-06 12:24:38.536,PA04,1741274678526,1741274678536,CNP-1741274678526,No hubieron propuestas,10,null,0,15,0,0
2025-03-06 12:24:38.537,PA01,1741274678522,1741274678537,CNP-1741274678522,No hubieron propuestas,15,null,0,15,0,0
2025-03-06 12:24:38.543,PA05,1741274678527,1741274678543,CNP-1741274678527,No hubieron propuestas,16,null,0,15,0,0
2025-03-06 12:24:40.546,PA02,1741274680526,1741274680546,CNP-1741274680526,No hubieron propuestas,20,null,0,15,0,0
2025-03-06 12:24:40.546,PA03,1741274680526,1741274680546,CNP-1741274680526,No hubieron propuestas,20,null,0,15,0,0
2025-03-06 12:24:40.546,PA01,1741274680526,1741274680546,CNP-1741274680526,No hubieron propuestas,20,null,0,15,0,0
2025-03-06 12:24:40.546,PA04,1741274680529,1741274680546,CNP-1741274680529,No hubieron propuestas,17,null,0,15,0,0
2025-03-06 12:24:40.546,PA05,1741274680530,1741274680546,CNP-1741274680530,No hubieron propuestas,16,null,0,15,0,0
2025-03-06 12:24:42.547,PA03,1741274682530,1741274682547,CNP-1741274682529,No hubieron propuestas,17,null,0,15,0,0
2025-03-06 12:24:42.547,PA01,1741274682532,1741274682547,CNP-1741274682532,No hubieron propuestas,15,null,0,15,0,0
2025-03-06 12:24:42.547,PA05,1741274682536,1741274682547,CNP-1741274682536,No hubieron propuestas,11,null,0,15,0,0
2025-03-06 12:24:42.547,PA04,1741274682532,1741274682547,CNP-1741274682532,No hubieron propuestas,15,null,0,15,0,0
2025-03-06 12:24:42.548,PA02,1741274682532,1741274682547,CNP-1741274682532,No hubieron propuestas,15,null,0,15,0,0
2025-03-06 12:24:44.553,PA03,1741274684536,1741274684553,CNP-1741274684535,No hubieron propuestas,17,null,0,15,0,0
2025-03-06 12:24:44.553,PA01,1741274684536,1741274684553,CNP-1741274684535,No hubieron propuestas,17,null,0,15,0,0
2025-03-06 12:24:44.553,PA02,1741274684539,1741274684553,CNP-1741274684539,No hubieron propuestas,14,null,0,15,0,0
2025-03-06 12:24:44.553,PA04,1741274684539,1741274684553,CNP-1741274684539,No hubieron propuestas,14,null,0,15,0,0
2025-03-06 12:24:44.553,PA05,1741274684540,1741274684553,CNP-1741274684540,No hubieron propuestas,13,null,0,15,0,0
2025-03-06 12:24:46.556,PA01,1741274686542,1741274686555,CNP-1741274686542,No hubieron propuestas,13,null,0,15,0,0
2025-03-06 12:24:46.556,PA03,1741274686539,1741274686556,CNP-1741274686538,No hubieron propuestas,17,null,0,15,0,0
2025-03-06 12:24:46.556,PA04,1741274686542,1741274686556,CNP-1741274686542,No hubieron propuestas,14,null,0,15,0,0
2025-03-06 12:24:46.556,PA05,1741274686543,1741274686556,CNP-1741274686543,No hubieron propuestas,13,null,0,15,0,0
2025-03-06 12:24:46.556,PA02,1741274686543,1741274686556,CNP-1741274686543,No hubieron propuestas,13,null,0,15,0,0
2025-03-06 12:24:48.559,PA03,1741274688541,1741274688559,CNP-1741274688540,No hubieron propuestas,18,null,0,15,0,0
2025-03-06 12:24:48.560,PA02,1741274688544,1741274688560,CNP-1741274688544,No hubieron propuestas,16,null,0,15,0,0
2025-03-06 12:24:48.560,PA01,1741274688544,1741274688560,CNP-1741274688544,No hubieron propuestas,16,null,0,15,0,0
2025-03-06 12:24:48.560,PA05,1741274688548,1741274688560,CNP-1741274688548,No hubieron propuestas,12,null,0,15,0,0
2025-03-06 12:24:48.560,PA04,1741274688547,1741274688560,CNP-1741274688546,No hubieron propuestas,13,null,0,15,0,0
2025-03-06 12:24:50.563,PA02,1741274690546,1741274690563,CNP-1741274690546,No hubieron propuestas,17,null,0,15,0,0
2025-03-06 12:24:50.563,PA01,1741274690548,1741274690563,CNP-1741274690546,No hubieron propuestas,15,null,0,15,0,0
2025-03-06 12:24:50.564,PA03,1741274690545,1741274690564,CNP-1741274690545,No hubieron propuestas,19,null,0,15,0,0
2025-03-06 12:24:50.564,PA05,1741274690559,1741274690564,CNP-1741274690559,No hubieron propuestas,5,null,0,15,0,0
2025-03-06 12:24:50.564,PA04,1741274690559,1741274690564,CNP-1741274690559,recibi inform. ganador acepto,5,Truck9,1,14,1,0
2025-03-06 12:24:52.556,PA01,1741274692550,1741274692556,CNP-1741274692550,No hubieron propuestas,6,null,0,15,0,0
2025-03-06 12:24:52.556,PA02,1741274692548,1741274692556,CNP-1741274692548,No hubieron propuestas,8,null,0,15,0,0
2025-03-06 12:24:52.556,PA03,1741274692547,1741274692556,CNP-1741274692547,No hubieron propuestas,9,null,0,15,0,0
2025-03-06 12:24:52.565,PA05,1741274692563,1741274692565,CNP-1741274692562,No hubieron propuestas,2,null,0,15,0,0
2025-03-06 12:24:52.566,PA04,1741274692560,1741274692566,CNP-1741274692560,recibi inform. ganador acepto,6,Truck8,2,13,1,0
2025-03-06 12:24:54.560,PA02,1741274694552,1741274694560,CNP-1741274694551,No hubieron propuestas,8,null,0,15,0,0
2025-03-06 12:24:54.560,PA01,1741274694552,1741274694560,CNP-1741274694551,No hubieron propuestas,8,null,0,15,0,0
2025-03-06 12:24:54.560,PA03,1741274694552,1741274694560,CNP-1741274694551,No hubieron propuestas,8,null,0,15,0,0
2025-03-06 12:24:54.575,PA05,1741274694566,1741274694575,CNP-1741274694565,No hubieron propuestas,9,null,0,15,0,0
2025-03-06 12:24:54.575,PA04,1741274694564,1741274694575,CNP-1741274694563,recibi inform. ganador acepto,11,Truck6,3,12,1,0
2025-03-06 12:24:56.564,PA02,1741274696557,1741274696564,CNP-1741274696556,No hubieron propuestas,7,null,0,15,0,0
2025-03-06 12:24:56.564,PA03,1741274696554,1741274696564,CNP-1741274696554,No hubieron propuestas,10,null,0,15,0,0
2025-03-06 12:24:56.564,PA01,1741274696557,1741274696564,CNP-1741274696556,No hubieron propuestas,7,null,0,15,0,0
2025-03-06 12:24:56.572,PA05,1741274696569,1741274696572,CNP-1741274696568,No hubieron propuestas,3,null,0,15,0,0
2025-03-06 12:24:56.573,PA04,1741274696566,1741274696573,CNP-1741274696566,recibi inform. ganador acepto,7,Truck10,2,13,1,0
2025-03-06 12:24:58.568,PA01,1741274698560,1741274698568,CNP-1741274698560,No hubieron propuestas,8,null,0,15,0,0
2025-03-06 12:24:58.568,PA02,1741274698560,1741274698568,CNP-1741274698560,No hubieron propuestas,8,null,0,15,0,0
2025-03-06 12:24:58.569,PA03,1741274698560,1741274698568,CNP-1741274698560,No hubieron propuestas,8,null,0,15,0,0
2025-03-06 12:24:58.578,PA05,1741274698571,1741274698578,CNP-1741274698571,No hubieron propuestas,7,null,0,15,0,0
2025-03-06 12:24:58.579,PA04,1741274698569,1741274698579,CNP-1741274698569,recibi inform. ganador acepto,10,Truck12,1,14,1,0
2025-03-06 12:25:00.578,PA03,1741274700564,1741274700578,CNP-1741274700563,No hubieron propuestas,14,null,0,15,0,0
2025-03-06 12:25:00.579,PA01,1741274700565,1741274700579,CNP-1741274700565,No hubieron propuestas,14,null,0,15,0,0
2025-03-06 12:25:00.579,PA02,1741274700564,1741274700579,CNP-1741274700563,No hubieron propuestas,15,null,0,15,0,0
